business_id;Sunday_0;Sunday_1;Sunday_2;Sunday_3;Sunday_4;Sunday_5;Sunday_6;Sunday_7;Sunday_8;Sunday_9;Sunday_10;Sunday_11;Sunday_12;Sunday_13;Sunday_14;Sunday_15;Sunday_16;Sunday_17;Sunday_18;Sunday_19;Sunday_20;Sunday_21;Sunday_22;Sunday_23;Monday_0;Monday_1;Monday_2;Monday_3;Monday_4;Monday_5;Monday_6;Monday_7;Monday_8;Monday_9;Monday_10;Monday_11;Monday_12;Monday_13;Monday_14;Monday_15;Monday_16;Monday_17;Monday_18;Monday_19;Monday_20;Monday_21;Monday_22;Monday_23;Tuesday_0;Tuesday_1;Tuesday_2;Tuesday_3;Tuesday_4;Tuesday_5;Tuesday_6;Tuesday_7;Tuesday_8;Tuesday_9;Tuesday_10;Tuesday_11;Tuesday_12;Tuesday_13;Tuesday_14;Tuesday_15;Tuesday_16;Tuesday_17;Tuesday_18;Tuesday_19;Tuesday_20;Tuesday_21;Tuesday_22;Tuesday_23;Wednesday_0;Wednesday_1;Wednesday_2;Wednesday_3;Wednesday_4;Wednesday_5;Wednesday_6;Wednesday_7;Wednesday_8;Wednesday_9;Wednesday_10;Wednesday_11;Wednesday_12;Wednesday_13;Wednesday_14;Wednesday_15;Wednesday_16;Wednesday_17;Wednesday_18;Wednesday_19;Wednesday_20;Wednesday_21;Wednesday_22;Wednesday_23;Thursday_0;Thursday_1;Thursday_2;Thursday_3;Thursday_4;Thursday_5;Thursday_6;Thursday_7;Thursday_8;Thursday_9;Thursday_10;Thursday_11;Thursday_12;Thursday_13;Thursday_14;Thursday_15;Thursday_16;Thursday_17;Thursday_18;Thursday_19;Thursday_20;Thursday_21;Thursday_22;Thursday_23;Friday_0;Friday_1;Friday_2;Friday_3;Friday_4;Friday_5;Friday_6;Friday_7;Friday_8;Friday_9;Friday_10;Friday_11;Friday_12;Friday_13;Friday_14;Friday_15;Friday_16;Friday_17;Friday_18;Friday_19;Friday_20;Friday_21;Friday_22;Friday_23;Saturday_0;Saturday_1;Saturday_2;Saturday_3;Saturday_4;Saturday_5;Saturday_6;Saturday_7;Saturday_8;Saturday_9;Saturday_10;Saturday_11;Saturday_12;Saturday_13;Saturday_14;Saturday_15;Saturday_16;Saturday_17;Saturday_18;Saturday_19;Saturday_20;Saturday_21;Saturday_22;Saturday_23
L9N4loWpY2bmQumLUv8r3A;0;0;0;0;0;0;0;0;0;2;0;1;4;5;0;3;6;0;2;3;0;0;0;0;0;0;0;0;0;0;0;0;3;1;2;1;3;3;3;3;5;1;2;2;1;1;0;0;0;0;0;0;0;0;0;0;0;3;3;4;3;2;3;1;1;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;3;4;3;0;3;1;1;4;0;0;1;0;0;0;0;0;0;0;0;0;0;2;5;2;2;3;2;1;2;1;8;1;2;0;0;0;0;0;0;0;0;0;0;0;1;3;4;8;8;12;5;7;7;2;1;3;3;0;0;0;0;0;0;0;0;0;0;0;1;3;3;3;9;6;7;4;5;4;2;4;0;1;0;0
L9UYbtAUOcfTgZFimehlXw;0;0;0;0;0;0;1;6;8;14;6;8;16;9;5;2;2;11;15;18;4;0;0;0;0;0;0;0;0;0;0;1;1;6;10;14;10;11;2;2;1;11;30;26;4;1;1;0;0;0;0;0;0;0;0;3;6;10;8;7;21;8;5;4;3;9;24;14;8;0;0;0;0;0;0;0;0;1;0;5;8;3;12;10;13;12;3;2;6;9;9;37;28;4;0;0;0;0;0;0;0;0;2;7;7;9;11;12;18;8;8;3;10;16;28;23;12;0;0;1;0;0;0;0;0;0;1;20;42;38;43;34;24;19;12;13;9;19;35;25;9;1;0;0;0;0;0;0;0;0;1;18;80;121;33;46;21;13;13;9;13;4;16;12;1;0;0;0
L9X45EZhSDwT7z13TYzYlg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0
l9Xqi_FUukoExs7nBa422w;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;3;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3;0;1;2;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;2;1;2;0;0;1;3;2;0;0;0;0;0;0;0;0;0;0;0;0;1;2;6;3;2;2;1;1;0;1;0;0;0;0
ladc7jWsCaOlaErCDdnubA;0;0;0;0;0;0;0;0;0;0;0;1;2;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;5;5;2;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;1;0;2;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;1;1;0;0;0;0;0;0;0;0;0
lAGDe38li38fyf971CslFg;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;4;0;0;0;2;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;0;0;0;3;5;6;3;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;2;2;3;5;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;3;0;2;3;2;3;1;0;0;0;0
LaHyoyMfcyPJmdeHmGo9lw;1;0;0;0;3;4;1;0;10;13;11;3;2;3;5;2;13;22;32;9;4;4;3;1;0;0;0;0;0;2;0;2;4;15;3;2;4;3;4;3;10;30;24;19;5;3;6;0;0;3;0;0;3;3;3;3;5;21;1;3;2;4;3;3;11;20;25;19;2;1;0;2;0;1;0;0;1;3;2;2;9;11;2;2;4;2;1;6;6;14;20;7;5;4;3;0;1;1;1;1;0;1;2;1;6;7;3;2;5;4;3;3;9;23;12;6;2;2;0;1;0;1;0;0;3;0;1;2;11;9;16;11;7;6;5;5;5;3;4;0;1;1;0;0;0;1;0;0;0;0;0;4;7;9;11;5;6;11;5;5;4;8;2;3;5;1;3;0
LaNjC1TOvprQUNkQ9Rio8g;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;6;7;4;11;7;1;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
LaRo1F0bOEZo4p11bfkshA;0;0;0;0;0;0;0;0;0;1;0;0;4;0;0;0;2;2;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;1;0;2;2;1;0;2;3;2;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;1;2;1;2;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;3;2;1;0;2;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;2;4;2;1;3;0;1;5;5;1;1;0;1;3;0;0;0;0;0;0;0;0;0;0;1;3;3;2;2;0;4;5;3;6;2;1;1;1;1;0;0;0;0;0;0;0;0;0;0;1;5;0;1;3;1;1;1;2;1;1;1;0
laxWwc9bSsNVXR0EYW_VmA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;5;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;5;3;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;4;5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;1;0;1;2;0;0;1;1;0
lbECi2rbJPZWzHdmrC9xAA;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
LbLVO7yqAJGEQ1nK6rEvHA;0;0;0;0;0;0;0;0;0;0;1;1;2;3;1;0;0;2;3;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;1;1;0;2;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;0;1;0;2;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;4;0;0;1;0;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lBRCMN7wNn-BKUsaOXJRow;0;0;0;0;0;0;0;0;1;0;1;0;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;2;0;3;2;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;1;2;0;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;9;5;3;7;2;1;2;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;4;5;6;1;0;0;1;1;0;0;0;0;0
LBskB7ACUPV8xxjBPKnxmA;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
Lbue8gqRiBPEnA7g7H1qdw;1;1;0;0;0;0;0;0;0;0;0;3;3;1;0;1;6;3;4;4;3;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3;1;0;1;4;9;7;4;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;0;4;1;5;10;4;2;0;1;0;0;0;0;0;1;0;0;0;0;0;1;5;1;2;1;0;3;5;8;11;5;0;0;0;0;0;0;0;0;0;0;0;1;1;0;2;4;1;2;2;2;9;5;9;8;3;0;1;1;0;0;0;0;0;0;0;0;0;1;4;1;8;4;7;4;4;5;9;2;1;0;0;0;0;0;0;0;0;0;0;0;0;3;5;8;3;3;5;3;4;4;6;1;0;0;0
lBYPv5tkQv1V3MIIFPoy1Q;0;0;0;0;0;0;3;1;2;1;0;1;0;2;0;0;5;12;0;0;0;0;0;0;0;0;0;0;0;1;2;4;2;0;1;1;1;0;1;0;0;3;4;2;3;1;0;0;0;0;0;0;0;0;2;1;1;0;1;1;1;2;2;0;5;8;0;0;0;1;0;0;0;0;0;0;0;0;3;2;0;2;1;1;0;3;3;0;0;6;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;3;1;2;5;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;2;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
Lc3-XLmobyijQpOxHdEPFQ;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;1;1;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
LC6IaRD3k_taq4kRufxuIg;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lc6jdu6Mvix9lVrxYsMd3A;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lc97YhLugnPdSCOhTLCgnQ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
LcAamvosJu0bcPgEVF-9sQ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0
lCh6iBHtgrDvPc_ZUwNRRw;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
lciZhyp_xwKNBOVyzxqhbg;0;0;0;0;0;0;0;0;0;0;0;1;1;2;1;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;1;1;0;0;1;2;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;2;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;0;0;1;0;2;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;3;3;1;1;0;1;4;2;4;1;0;0;0;0;0;0;0;0;0;0;0;1;0;5;4;3;0;0;0;2;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;1;3;3;1;0;0;0;0
lcKfrgkEVZlnFDcMTmimCg;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lD5Xn79OBBuDf0zyv_3cWw;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
ld8EieGsC1ZUSHzKuVOqTA;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ld9OqTALe6LRnHyFFThMZg;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
ldE5VFTgf5Vs9ka6mkubKQ;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;2;1;1;2;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;2;2;1;0;1;0;2;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;3;0;1;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;1;2;2;1;1;2;4;3;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;1;2;1;3;1;0;1;1;2;0;0;0;0;0
LdEzAYCufZMTbWc0soCaNg;0;0;0;0;0;0;1;0;1;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;2;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;3;3;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0
LdI-fcJDXGE7ns_jwWY2ow;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;2;1;3;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;2;4;0;1;0;5;2;7;2;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;4;2;0;2;4;4;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;5;2;2;2;2;2;1;0;0;1;0
LDJhwZN14AZOJyHjg2lkRw;0;0;0;0;0;0;0;0;0;0;1;1;0;0;2;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;3;2;3;3;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;2;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;3;4;2;1;1;0;2;1;0;0;1;0;0;0;0;1;1;0;0;3;1;1;3;3;1;4;3;4;2;10;3;0;0;0;0;0;0;0;0;1;4;4;2;6;5;4;2;4;0;1;4;3;0;5;0;0;0;0;0;0;0;0;0;1;0;1;1;1;1;1;4;1;1;6;2;2;2;0;1;0
lDpZvI18smqlyBeC4YykFA;0;0;0;0;0;0;0;0;1;0;1;1;0;0;4;2;0;0;1;2;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;1;1;5;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;5;2;0;1;0;0;1;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;1;5;4;0;0;1;2;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;5;2;0;1;2;3;2;1;1;2;0;0;0;0;0;0;0;0;0;1;0;0;1;1;4;0;1;1;0;2;1;0;1;2;0;0;0;0;0;0;0;0;0;0;0;1;2;1;1;2;0;1;0;2;1;1;0;0
LdQKV9UzI4u1ga1npcIp2w;0;0;0;0;0;0;0;0;0;1;0;0;3;1;1;1;1;0;2;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;4;2;0;0;0;2;4;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;1;0;0;3;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;2;1;0;1;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;0;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
LDtE3rhFnl4ud1ogxS6rGA;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;1;1;1;0;0;1;1;4;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;1;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;1;2;2;1;0;0;0;0;0;0;0;1;1;0;0;0
ldyS8f473wv4o9-AHO0ZIQ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;1;0;2;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;1;0;0;0;0;0
